"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"PLEKHO1",-0.24268352,0.96003505,-0.13393225,0.18728364,0.4451562,-0.36619792,-0.09323428,-0.52622748,-0.16370638,-0.25745793
"CTSS",-0.4482726,1.016919,-1.0022579,1.9652695,1.1347725,-1.1215663,-0.6561906,-1.1038702,-0.7837152,-1.219518
"CTSK",-0.21205843,-0.21282114,-0.06827886,-0.1035371,-0.18417272,3.79747761,-0.12642905,-0.08870168,-0.12322215,0.05108066
"S100A9",-1.8063238,-1.091193,-2.1101123,6.5786454,0.2068732,-2.3452898,-2.242298,-2.251576,-2.3015413,-2.5033438
"S100A8",-1.4165512,-1.2121931,-1.6633383,4.9152559,0.1080888,-1.699751,-1.6594345,-1.6314718,-1.7000229,-1.8443093
"S100A4",-1.4511667,1.859134,-1.8422677,2.7006066,0.4641896,-1.7929393,0.6154314,-2.0378166,3.9664532,-2.0741689
"S100A16",-0.9661898,-0.9829259,0.6019918,-0.8795558,-0.9471674,0.4447818,-0.7309366,-0.1630229,-0.7647129,1.2222069
"S100A1",-0.6297542,-0.6405916,-0.6566151,-0.5017955,-0.2476668,-0.2781564,-0.5547704,8.8198717,-0.6039353,0.1753875
"SYT11",-0.80418494,-0.75925734,-0.29504063,-0.72441647,-0.73786259,-0.44307445,-0.54148986,3.49969853,-0.61072637,0.83121603
"C1orf61",-1.9726455,-2.0192388,-1.6648587,-1.9248018,-1.9590673,-0.8163894,-1.7206713,-1.1773019,-1.7229358,2.7493333
"HAPLN2",-0.3707864,-0.3598901,-0.2275186,-0.3373155,-0.3445016,-0.3355524,-0.2503343,11.2790175,-0.2614498,-0.1470554
"BCAN",-1.849483,-1.898994,-1.653762,-1.848577,-1.868805,-1.303595,-1.64178,-1.137539,-1.667588,2.49933
"NES",-1.08292516,-1.13894559,0.03054249,-1.07109991,-1.11166191,-0.03203154,-0.93040834,-0.67931212,-0.98251595,1.39075064
"FCRL5",17.81545056,0.24322049,-0.08349417,-0.12434126,-0.12326873,-0.14181616,-0.08320615,-0.13030535,-0.08631166,-0.12574637
"MNDA",-0.6481752,1.696461,-0.6786197,1.0785712,0.9751959,-0.7574071,-0.5809343,-0.7317363,-0.6341698,-0.8042479
"PYHIN1",0.02526935,-0.25059671,-0.35215945,-0.30905362,-0.33470924,-0.31782586,3.57409842,-0.28409501,1.70056218,-0.35416445
"AIM2",1.818188789,0.848701238,-0.133483565,0.009694756,-0.00466461,-0.068717405,0.293296228,-0.154421856,0.504549242,-0.137897166
"FCER1A",-0.03747584,7.93343254,-0.17549812,0.32766614,-0.12973283,-0.15088434,-0.12701468,-0.13236733,-0.13774759,-0.17664597
"CD84",-0.6040207,0.18573723,-0.81644513,0.76084921,1.29685165,-0.79900136,-0.09083898,-0.72610678,-0.2932977,-0.85432767
"CD48",1.0204802,1.6048223,-0.5883845,0.1277292,-0.3105836,-0.6481306,2.7215663,-0.5825233,2.8595552,-0.642352
"SLAMF7",3.394587425,3.308134482,-0.20291508,-0.003550965,-0.162610615,-0.221479075,1.603663216,-0.17634263,0.040346667,-0.223201563
"LY9",2.6642565,0.184661,-0.208593,-0.1101603,-0.16571,-0.1941136,1.3405585,-0.14939,0.8361503,-0.1848082
"FCER1G",-1.4974267,0.4066989,-1.4785736,2.1424282,2.4409035,-1.5996579,-1.2368708,-1.5837364,-1.4856326,-1.6802147
"FCGR2A",-0.8850368,0.5197017,-0.87873,1.2531153,1.3503265,-0.9036222,-0.7701801,-0.8728866,-0.8564305,-0.9411091
"FCGR3A",-1.20687887,0.01602726,-1.25077442,1.28565356,2.40898003,-1.29098493,-0.90378102,-1.2088833,-1.19245537,-1.33376956
"RGS5",-0.2535565,-0.2389751,8.9927784,-0.2617124,-0.2348968,11.7251469,-0.248144,-0.1316637,-0.2535094,-0.1888426
"CD247",-0.05523255,-0.33444939,-0.42138257,-0.37627022,-0.40286022,-0.41247939,3.43797158,-0.36279146,2.87051453,-0.41550823
"ATP1B1",-0.5999174,-0.3253111,-0.4001173,-0.3472281,-0.2188395,-0.401971,-0.3951871,6.2972401,-0.3179117,0.1208739
"PRRX1",-0.4667473,-0.5090471,-0.2200157,-0.4634712,-0.4884226,2.4972413,-0.3449896,-0.2648249,-0.3920277,0.5494472
"RALGPS2",2.54516268,0.03450236,-0.01436548,-0.06649348,0.03823648,-0.17478761,-0.15264809,-0.16794453,-0.16639925,0.02980553
"IER5",-0.08858496,1.21195871,-0.56747128,0.70757714,0.7155535,-0.68239074,-0.07293806,-0.67960685,-0.15944623,-0.62939012
"LAMC1",-0.16953752,-0.32274888,4.57243311,-0.243361,-0.31042477,2.57061624,-0.21940892,-0.15381597,-0.25184363,0.20838614
"RGS18",-0.3464361,1.4806005,-0.3647145,0.5169192,0.4979627,-0.4181078,-0.2611989,-0.3584212,-0.2772294,-0.4104537
"RGS1",-0.9631448,2.5135138,-1.9234564,1.436313,3.0649226,-2.0043579,0.1526373,-1.9565383,0.7411595,-2.125094
"RGS2",-0.04983075,1.97626199,-0.91162188,1.31033476,0.73960356,-0.72286004,-0.05938794,-0.90979867,-0.08758725,-0.94018005
"CFH",-0.252492414,-0.253981581,4.480588363,-0.220476711,-0.249445679,6.316252604,-0.120513583,0.044405674,-0.042622817,0.000765867
"PTPRC",-0.1284519,1.2675525,-1.1728184,0.4660247,0.5741548,-1.1898905,3.6480105,-1.0906787,2.6450495,-1.2572513
"PTPN7",0.27380844,0.22625737,-0.41207729,0.03214553,-0.0313312,-0.44739062,1.72258173,-0.35576474,1.70586981,-0.44052413
"BTG2",0.73352636,0.25390776,-0.51190118,0.17999954,1.55154757,-0.72452589,0.07946798,-0.51042055,0.25907873,-0.81787871
"LAX1",2.02478368,-0.07296115,-0.19752677,-0.17309376,-0.18652637,-0.1880003,1.11697425,-0.1715334,1.51138692,-0.2056
"CNTN2",-0.3969581,-0.3973636,-0.3204305,-0.3706981,-0.3728085,-0.3679978,-0.2680854,13.8252176,-0.2855524,-0.2487377
"CDK18",-0.3182495,-0.28131,-0.2713868,-0.1959442,-0.195726,-0.2296765,-0.2147008,7.9026666,-0.243422,-0.1204569
"FCMR",1.96927758,0.04375201,0.08681712,-0.18625296,-0.18265662,-0.234245,1.27632025,-0.22464652,1.90657052,-0.25735811
"CD55",0.99001005,0.93726414,0.65747084,0.58343369,0.09117967,-0.24102308,0.45387171,0.33927661,0.56029408,-0.50970582
"CD34",-0.13777972,-0.13092667,16.86945076,-0.13255537,-0.13569806,0.01151739,-0.06652353,-0.12385833,-0.10657525,-0.0839125
"TRAF3IP3",0.43899368,0.15408913,-0.39462653,-0.09238072,-0.02891484,-0.43217319,2.01977898,-0.35275888,1.87263256,-0.43804607
"LINC01736",-0.5521257,-0.01214769,-0.51865514,0.05413781,1.57589357,-0.56078305,-0.42016669,-0.50554549,-0.46924878,-0.57323353
"AGT",-1.4714507,-1.4709232,-1.2504816,-1.4107752,-1.4219348,-0.9140539,-1.1922527,-0.9994356,-1.2200203,1.9973371
"NID1",-0.30410296,-0.31428372,4.31482215,-0.28837874,-0.3029617,7.15213893,-0.21317643,-0.14798535,-0.23690559,0.07255345
"SDC1",2.16274208,-0.15505878,-0.10872557,-0.13797321,-0.14611471,0.27048246,-0.09044967,-0.09841498,-0.0939302,0.09838035
"CRIM1",-0.21615435,-0.21946414,6.78980519,-0.20310218,-0.22816315,0.64467256,-0.01900074,-0.03656028,-0.10801503,0.13714999
"CYP1B1",-0.4145427,-0.34548339,0.05488548,0.14760833,-0.35183299,17.69299028,-0.34742556,-0.19708994,-0.37784428,-0.38601286
"SRSF7",0.08765219,0.21856623,-0.50310116,-0.30118613,-0.19289118,-0.49100487,1.90149417,-0.29973351,1.29559673,-0.19872437
"ZFP36L2",0.19894347,0.11132561,-0.78098765,-0.16360433,0.15016827,-0.82200486,2.52705441,-0.78965974,2.70334676,-0.5988472
"EPAS1",-0.4136396,-0.4518775,15.3957667,-0.1301889,-0.3571275,2.0177889,-0.2979441,-0.3327319,-0.2946436,0.1074535
"SPTBN1",-0.4987858,-0.704219,5.1733246,-0.6283434,-0.6680487,0.9167299,-0.3590667,1.8329257,-0.4148514,0.5951521
"REL",0.2295453,1.9007687,-0.5791342,0.5851413,0.7906138,-0.7019713,0.4204413,-0.5646227,0.2326441,-0.7201367
"PLEK",-0.4794791,1.5536754,-0.8428596,1.0871416,1.1865255,-0.8529928,-0.1770207,-0.8171243,-0.7255758,-0.9051254
"CAPG",-0.7104108,0.6470504,-0.9063372,1.2304355,1.1539452,-0.9271559,-0.4993819,-0.9767798,-0.4472193,-0.9619743
"VAMP8",-0.60737607,1.03898572,-0.7667101,1.14101092,1.14484782,-0.9073675,-0.03808238,-0.96421108,-0.0150797,-1.03614714
"CD8A",0.1150724,-0.3085895,-0.4887529,-0.4203119,-0.4767798,-0.4892291,7.0234352,-0.3962778,0.4053403,-0.5036191
"CD8B",-0.01935566,-0.24967894,-0.45028396,-0.37941137,-0.39914361,-0.41929096,6.11016595,-0.36928159,0.38391552,-0.43601443
"CYTOR",0.3563062,-0.20190357,1.01111276,-0.20246855,-0.50292435,2.53997489,1.15476992,-0.62237393,1.0572989,-0.0221214
"IGKC",36.78159631,1.62867466,-0.27977544,-0.01775578,-0.36179922,-0.67816117,1.18156236,-0.5286467,1.21679712,-0.72087016
"MAL",-0.2691549,-0.3134297,-0.2702163,-0.3215629,-0.3286544,-0.3338095,-0.1378978,8.5374675,1.1570901,-0.2299611
"DUSP2",0.7149268,1.2187712,-0.9357563,0.0807961,0.3150303,-0.9016041,4.9960922,-0.8752941,1.8981182,-1.0391257
"RNF149",-0.373499117,0.356364074,-0.504238709,0.872687359,0.574024554,-0.508078898,-0.091759155,-0.393805512,-0.008788879,-0.641882415
"IL1R1",-0.2030189,0.1391217,0.6050128,0.1183942,-0.2141901,4.4133461,-0.1620855,-0.1032201,0.4998423,-0.1526021
"FHL2",-0.215415239,-0.166317622,0.140155351,-0.196922893,-0.201149408,4.116227842,-0.057247861,-0.093162118,-0.100438006,0.103380666
"LIMS1",-0.7674578,0.119908,0.1605588,0.8379589,0.7340233,-0.275171,-0.43505,-0.6695097,-0.2938776,-0.6164598
"MIR4435-2HG",-0.21197561,-0.26438678,1.23971644,-0.12104527,-0.37712969,2.81621077,0.29899958,-0.40659583,0.43145414,0.05857367
"BCL2L11",1.04995278,0.88535413,-0.09580543,0.06157504,-0.04401832,-0.18594285,0.33801904,-0.20392094,0.37501704,-0.12290454
"IL1B",-2.01197121,0.05319371,-2.07074345,2.44896887,3.76332423,-1.9766283,-1.98874309,-1.9972235,-2.11551051,-2.17348212
"BIN1",-0.65225831,-0.3489805,-0.70741006,0.02832037,1.64858708,-0.70480347,-0.09246387,1.60054916,-0.28757857,-0.74923383
"CXCR4",1.99869758,1.90921899,-1.4069281,0.3161276,0.00761583,-1.49370065,6.25140031,-1.41670245,5.35620663,-1.62417492
"ERMN",-0.6315339,-0.6659017,-0.4832632,-0.5918536,-0.6004916,-0.6671292,-0.4539942,25.3202273,-0.460153,-0.5626897
"CYTIP",1.0405879,0.8573645,-0.6164999,0.1448171,-0.2327565,-0.651411,2.4300671,-0.5763035,3.0732004,-0.6562206
"COBLL1",2.13504734,-0.09472049,7.48683415,-0.17930195,-0.20620746,1.87383273,-0.16142495,-0.11515091,-0.18047659,0.01809243
"NOSTRIN",-0.1445864,-0.1251467,15.1788236,-0.1325077,-0.1396506,1.2486484,-0.1259643,-0.1185032,-0.127755,-0.114985
"ITGA6",-0.004404467,-0.322746738,4.763888176,-0.039953915,0.100105478,-0.346749628,-0.172009109,-0.200330015,-0.097273569,0.000643982
"PDK1",1.106441718,-0.070534482,0.052244435,0.15416948,-0.04204405,-0.092807946,-0.027682334,0.301221294,-0.003215045,-0.061268365
"CALCRL",-0.29566755,-0.04333614,9.99600596,-0.29025658,-0.34863265,0.30473876,-0.25567801,-0.23620436,-0.27848008,0.28630679
"TFPI",-0.41502499,-0.40883479,1.28141397,-0.23096439,-0.40628299,3.70527233,-0.29613806,-0.28912301,-0.31429351,0.29711841
"COL3A1",-0.6658362,-0.6382769,0.8512011,-0.5695473,-0.5707984,33.203096,-0.4855862,-0.3806777,-0.5077007,-0.345665
"COL5A2",-0.3856651,-0.3970536,1.3491502,-0.3677409,-0.3812407,8.5735554,-0.2897256,-0.2625321,-0.3190478,0.1728963
"MYO1B",-0.16053187,-0.18936006,16.4807595,-0.21184848,-0.2315541,5.46853726,-0.16332728,-0.18168366,-0.04505643,-0.14155261
"CAVIN2",-0.1441522,0.40846,24.7374091,-0.1489267,-0.2010665,1.0619494,-0.2019051,-0.154946,-0.2045383,-0.1901093
"SLC39A10",-0.28614092,-0.02127417,4.79661527,-0.17163589,-0.07562677,-0.20041088,-0.04356122,-0.31277351,-0.08158101,0.10703917
"STK17B",0.4018546,1.4398461,-0.6308171,0.227192,-0.0837259,-0.5065404,1.6582275,-0.6032016,2.3286534,-0.5906907
"CTLA4",-0.1349413,-0.1090807,-0.4311913,-0.3766531,-0.4210911,-0.4123718,0.57992,-0.3728423,5.9239694,-0.4441075
"ICOS",0.006595402,-0.193842196,-0.297293471,-0.26569543,-0.298279332,-0.281509825,1.154836754,-0.260893118,3.417144742,-0.308068521
"MAP2",-0.9925673,-1.060685,-0.7992664,-1.0044382,-1.022384,-0.7178317,-0.8269741,-0.6679292,-0.8473969,1.338396
"FN1",-2.260488,-0.9157947,1.5906735,3.23898,0.0390189,15.5151747,-1.8330346,-2.1635214,-1.8799131,-1.5801887
"IGFBP2",-2.524683,-2.512122,-1.848394,-2.356013,-2.467474,1.249375,-1.995638,-2.036235,-2.088302,3.173095
"IGFBP5",-2.3785152,-2.3666172,-1.8153274,-2.2531821,-2.3834333,9.4790161,-2.1596973,-1.7876509,-2.1441167,3.1951971
"SLC11A1",-0.8870438,-0.3360867,-0.937522,1.3780679,1.5399416,-0.9887624,-0.8447629,-0.8906316,-0.9379894,-1.0519366
"TUBA4A",1.17793079,-0.08116224,-0.20416287,-0.38086553,-0.51333433,-0.39925905,3.81119799,-0.3984016,3.01870497,-0.44818062
"SERPINE2",-0.9312133,-0.9792423,-0.6892403,-0.927505,-0.9482355,-0.3856319,-0.7185125,-0.327085,-0.7064563,1.2826808
"ITM2C",0.45738904,-0.67616983,-0.62940914,-0.75057913,-0.6664607,0.44245692,0.76280731,-0.39716137,-0.50558012,0.75242119
"EFHD1",-0.52773167,-0.52868016,0.03338764,-0.45117064,-0.49390786,0.36614428,-0.37352692,18.70221344,-0.39016068,-0.40721432
"COL6A3",-0.419496186,-0.416290068,0.004253758,-0.360707271,-0.381369944,22.848344826,-0.242587437,-0.158632266,-0.065793662,-0.300643657
"RAMP1",-0.9672983,-0.7925873,-0.7947902,-0.8403346,-0.6382255,-0.2077658,-0.7538402,-0.6783638,-0.8027487,1.0544224
"ANKRD28",0.922170621,-0.107291117,0.829217968,0.145483179,-0.253415684,0.634135625,-0.006754753,0.881363728,0.476917957,-0.097540544
"OXNAD1",-0.2289075,-0.309214,-0.303521,-0.3243436,-0.323537,-0.3116979,2.053541,-0.2304754,2.2491011,-0.2358515
"CX3CR1",-0.7220228,0.2378027,-0.7424375,0.1623246,2.0621036,-0.7716135,-0.5445882,-0.6845353,-0.7003206,-0.7875294
"MOBP",-0.3774726,-0.3491669,-0.1495042,-0.3214853,-0.2499278,-0.3039671,-0.2532876,11.796556,-0.2730855,-0.2347937
"HYAL2",-0.408544001,-0.337027941,5.831463909,-0.271156158,-0.210070962,-0.05168746,-0.271485233,-0.226964678,-0.295260132,0.256295445
"STAB1",-0.72330432,-0.50309358,-0.02108691,1.300752,0.95226961,-0.76789319,-0.66839661,-0.68275386,-0.75213386,-0.84535455
"PTPRG",-0.3541463,-0.37811178,5.21798918,-0.33768823,-0.25220351,0.68557814,-0.25567538,-0.2554059,-0.28992748,0.32499415
"CLDND1",-0.58876356,-0.53957247,-0.21457834,-0.54488683,-0.56557867,-0.38192316,0.26617571,11.98988502,-0.16216302,-0.04924124
"CD96",0.07770017,-0.29694436,-0.37100265,-0.35690599,-0.37424443,-0.38511154,3.33314094,-0.31603907,2.62968323,-0.40160082
"CCDC80",-0.4755614,-0.437537,0.266564,-0.4546381,-0.4750205,2.519795,-0.3701264,-0.3113907,-0.4104686,0.4870324
"ZBTB20",-0.55786325,-0.87481435,0.09846496,-0.80560624,-0.82413228,-0.0791684,-0.46131726,1.34134911,-0.50774231,0.93958255
"GAP43",-1.63034115,-1.65837564,-1.36216533,-1.56303656,-1.62477613,-0.08805339,-1.38376056,-1.23327584,-1.39384287,2.28837272
"FSTL1",-0.38447743,-0.3918301,4.93371978,-0.37492071,-0.39512849,6.56389493,-0.28582298,-0.25243647,-0.31852846,0.18059581
"HCLS1",-0.283221,1.3826431,-0.5964327,0.8238077,1.0034914,-0.8241833,0.2321411,-0.7494531,0.1845568,-0.8793376
"CD86",-0.3550159,1.345022,-0.5086287,0.6542538,0.8684216,-0.5897823,-0.3845153,-0.5171296,-0.4409608,-0.5792846
"MYLK",-0.34607206,-0.26757186,0.8446169,-0.3301452,-0.34212241,2.17550711,-0.23584919,7.19525239,-0.25146684,-0.04449513
"HEG1",-0.231308238,-0.173043683,5.502443212,-0.159428713,-0.121675862,0.220759816,0.003035562,0.854525673,-0.112465106,0.024962017
"TF",-1.1163959,-1.0843745,-0.7666208,-1.0003536,-1.0319105,-0.947583,-0.8468021,38.995845,-0.83499,-0.7154453
"RBP1",-1.2333757,-1.2711354,0.2024694,-1.1569206,-1.2135326,0.3563344,-0.9699032,-0.3685781,-0.9783925,1.4762425
"TM4SF18",-0.1987655,-0.2109505,29.5602061,-0.1819537,-0.197902,0.2413819,-0.1813232,-0.1375969,-0.1889839,-0.1874108
"TM4SF1",-0.6849433,-0.6865697,6.0743935,-0.6366957,-0.6655617,0.3520144,-0.4940533,-0.3527716,-0.5199631,0.742714
"WWTR1",-0.45133883,-0.48937868,3.87103999,-0.43780627,-0.45985661,1.59317498,-0.33083539,-0.06537117,-0.34840567,0.47343228
"GPR171",-0.14367526,-0.01081045,-0.41075094,-0.33642526,-0.3916207,-0.36441305,1.86486337,-0.33567711,3.63224482,-0.3407197
"MFSD1",-0.5782497,0.1849587,-0.4014059,0.8494567,0.7096319,-0.5390236,-0.4609368,-0.460053,-0.5274618,-0.5693568
"MECOM",-0.107754481,-0.149289249,11.567979692,-0.141637865,-0.147311354,-0.02509396,-0.123290352,-0.125902519,-0.135303859,0.008804342
"CLDN11",-0.906709902,-0.87398662,-0.584993207,-0.807374322,-0.825831047,3.236945823,-0.66886758,27.204798758,-0.665565601,-0.484421171
"PEX5L",-0.3261051,-0.3068907,-0.1582166,-0.2907309,-0.2959228,-0.3256434,-0.2156601,12.1118532,-0.2211933,-0.2654782
"SOX2-OT",-1.2078867,-1.2001091,-0.9759591,-1.1467673,-1.1655672,-0.9938244,-0.9717186,3.9750615,-0.9842723,1.3775348
"SOX2",-1.2708836,-1.3391864,-1.1236077,-1.2673641,-1.3066997,-0.8340581,-1.0756724,-0.4234484,-1.1014952,1.5962323
"ST6GAL1",0.65274546,-0.11866338,0.02224166,0.11910674,1.38864182,-0.62299411,-0.35628034,-0.56609346,-0.35374454,-0.55344367
"APOD",-1.9284251,-1.973491,-0.6503673,-1.8964029,-1.8561641,18.0589671,-1.6878331,3.3467818,-1.6826965,1.9158802
"SPON2",-0.14452525,-0.26908317,-0.12817379,-0.26798338,-0.3082082,6.1279533,1.15252928,-0.22136916,0.26310204,-0.08568213
"CD38",2.45767008,0.42809386,-0.17387161,-0.02787652,-0.18408289,-0.18717707,1.05639232,-0.18272393,0.79836867,-0.17915711
"QDPR",-0.733057599,-0.660879059,-0.532153585,-0.555029212,-0.578568813,-0.503701117,-0.481509782,14.571338765,-0.506281174,-0.006270383
"SEL1L3",1.85586914,0.66364502,-0.09307306,-0.00947132,-0.09473932,-0.05384425,0.35008531,-0.22069639,0.33808592,-0.05370006
"RHOH",0.75937433,0.47448626,-0.45036877,-0.02681665,-0.16391586,-0.45204144,1.72123723,-0.40937263,2.64557407,-0.47804484
"PDGFRA",-2.035495,-2.0943918,-1.8444428,-1.964852,-2.0549431,-0.7464611,-1.7988049,-1.5716538,-1.7089244,2.5847173
"KDR",-0.1674955443,-0.163669203,24.7548933607,-0.1588461034,-0.1736323514,0.1601413412,-0.1611078707,0.0001809279,-0.1852223976,-0.1541019166
"HOPX",-1.1339293,-1.25946917,0.38621237,-1.29432601,-1.32232485,-0.01482706,-0.55619983,-1.10680115,-0.83484932,1.73091753
"IGFBP7",-1.5396695,-1.2783122,35.3594307,-1.4380196,-1.5371259,27.9146273,-1.3686065,-1.1905708,-1.4702924,0.7004338
"JCHAIN",42.47966678,0.39073,-0.1417577,-0.26945653,-0.30917869,-0.3313856,-0.045518,-0.33138297,-0.07058248,-0.34323192
"CXCL8",-2.48374667,-0.59483658,-1.79933133,3.33890132,3.23534769,0.06525149,-2.09576545,-2.47150446,-2.17820089,-2.32614891
"CXCL6",-0.23314412,-0.23083413,-0.11027983,-0.17445255,-0.1984561,9.30497524,-0.15450901,-0.09210186,-0.16194896,-0.04183188
"AREG",-0.4565794,9.8554205,-2.1290305,5.1684487,-1.4996664,-1.0477382,0.3610765,-1.9805485,1.7421217,-2.2514052
