"","B cells","Dendritic cells","Endothelial cells","Macrophage-like GAMs","Microglia-like GAMs","Mural cells","NKT-like cells","Oligodendrocytes","T cells","Tumor cells"
"CLDN5",0.016274864,0.005612722,21.502439024,0.012701487,0.015289961,0.081141329,0.006966027,0.015017431,0.014035458,0.03630119
"MIF",2.844485,4.541628,4.192195,8.401692,5.009503,10.286224,3.585575,7.726468,4.252322,8.923832
"XBP1",6.7712477,0.6407858,0.3882927,0.8314063,0.7985807,0.5372269,0.6837424,0.383749,0.8025538,0.3875633
"SELENOM",0.42947559,0.14405987,0.94439024,0.16657174,0.19152047,3.10699955,0.26749545,0.82354519,0.36281131,0.26050089
"PIK3IP1",0.41320072,0.44901777,0.3297561,0.54021188,0.70930799,0.0708872,1.26160111,0.21426656,1.64109329,0.06509236
"TIMP3",0.02802893,0.01309635,4.9902439,0.03155437,0.02442739,3.20017833,0.0215411,0.08527755,0.02216125,0.73987708
"HMOX1",0.4059675,1.5088868,0.417561,5.0401834,3.208912,0.5711101,0.2219483,0.3207294,0.1988181,0.3551896
"MYH9",0.4855335,1.0252572,3.1326829,0.8788517,0.7539596,1.4614356,1.5553531,0.4057388,1.4316167,0.2239368
"RAC2",1.04159132,0.69597755,0.07902439,0.60696588,0.35611598,0.039679,2.29878898,0.02869402,2.34054453,0.0280681
"SUN2",0.1943942,0.2666043,0.3317073,0.2825369,0.2039474,0.1703076,0.6208338,2.6604988,0.4548333,0.1260764
"PDGFB",0.0244123,0.33115061,2.59121951,0.41570314,1.03097588,0.03477486,0.02207695,0.01796728,0.02279443,0.01156905
"CYB5R3",0.1392405,0.6005613,1.3814634,0.385117,0.3207541,1.2139991,0.1974065,0.9324216,0.2132756,0.556432
"TYMP",0.9837251,5.1927035,0.5756098,4.5224412,3.3153631,0.6834597,0.7709785,0.251542,1.239236,0.1784658
"CSF2RA",0.06871609,1.48456501,0.03512195,0.76530728,1.27707724,0.03165403,0.02957882,0.03352105,0.02701562,0.01549661
"CD99",1.0063291,0.8914874,3.0995122,1.7033947,1.8552632,2.8345965,3.1635409,0.7640118,2.2313212,3.0453395
"GPM6B",0.454792,0.2011225,0.9034146,0.3574358,0.2098258,2.7463219,0.7570464,21.3059802,0.6191431,9.128755
"PRDX4",1.4764919,0.2843779,0.6321951,0.4968673,0.4607395,1.5492644,0.1798307,0.7101099,0.2689954,1.5858476
"SAT1",4.654611,19.50421,8.709268,27.889731,28.719999,9.619706,4.903654,2.258246,5.323765,3.764511
"CYBB",0.48282098,1.21983162,0.14146341,2.62251524,2.90213816,0.06197058,0.07137499,0.0815232,0.0609962,0.03434563
"GPR34",0.14647378,1.47895229,0.10634146,1.98419434,3.86534479,0.07712885,0.07919837,0.08500939,0.06226256,0.03883192
"TIMP1",0.7305606,2.5144995,4.7482927,5.6963889,1.5946637,73.4092733,1.2474547,2.2472513,1.565534,8.0952804
"PCSK1N",0.15461121,0.06548176,0.30926829,0.11738908,0.05135234,0.97860009,0.14907298,1.36229552,0.27100042,5.14356143
"MAGED1",0.10669078,0.05238541,0.38341463,0.06891838,0.06262183,0.6954971,0.07973422,0.32796997,0.08347404,1.39793269
"VSIG4",0.15370705,1.21328344,0.15219512,2.53545594,3.8880056,0.14534106,0.08670025,0.1078037,0.07513719,0.0587984
"IL2RG",0.72332731,0.66791394,0.06634146,0.21891553,0.11181165,0.02139991,1.52234487,0.02011263,1.73427607,0.01352462
"ITM2A",0.22513562,0.0645463,13.05170732,0.03485789,0.02424464,0.10744539,1.31582896,0.20219898,1.06458421,0.09133636
"BEX1",0.06690778,0.0243218,0.06731707,0.05544797,0.02689449,0.29647793,0.0466188,1.80182355,0.11228366,2.45702688
"TCEAL9",0.09764919,0.10289991,0.91707317,0.35094264,0.19736842,2.1034329,0.07501875,1.0866184,0.09940903,1.70942615
"BEX3",0.2495479,0.1983162,1.8673171,0.3987299,0.2352887,3.3811859,0.5314543,2.8844194,0.5712326,5.4314895
"TCEAL4",0.244123,0.5696913,1.3990244,0.7053597,0.7506092,1.8582256,0.3009324,2.2051488,0.3385395,2.1216723
"MORF4L2",0.358047,0.3517306,0.982439,0.5359116,0.4176718,1.8020508,0.3280463,1.2965943,0.4073449,1.7659239
"PLP1",0.03435805,0.04022451,0.23707317,0.11744603,0.08056165,0.25813642,0.05122709,102.54679539,0.04495568,1.18998554
"TSC22D3",4.6211573,3.8241347,2.3434146,2.9017486,2.900402,1.5309853,6.8688243,0.8109413,9.0244829,0.5293006
"IL13RA1",0.17269439,1.75023386,0.8595122,1.2933303,1.50368543,0.23673651,0.04694031,0.12067578,0.04801604,0.19305857
"PGRMC1",0.1094033,0.191768,0.6536585,0.2409865,0.242355,0.8796255,0.1735077,2.0898364,0.1875264,1.8596431
"LAMP2",0.3309222,0.637044,0.9092683,1.1377228,1.1127558,0.8261257,0.3687708,6.4695629,0.3666104,1.105962
"BGN",0.009041591,0.008419083,1.726829268,0.019821154,0.015076754,6.158716005,0.006966027,0.05390185,0.014140988,0.207881417
"FLNA",0.3453888,0.8765201,1.8819512,1.082104,0.2569444,2.2385198,1.1505734,0.1920086,1.0066484,1.1053868
"RPS4Y1",1.437613,1.3246024,1.8595122,0.9658256,1.3373538,1.4636647,2.7945558,1.078037,3.2012453,1.7529909
"SEPT7",0.8164557,0.9251637,0.8087805,0.698895,0.4801413,1.3522069,2.2859286,6.103513,1.8272478,4.1615559
